,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
45,27.502054,3.3525351618263426,0.0,27.362875,57.259434,57.259434,206.14581,120.63333,49.671883,41.40072,0.51579356,0.69243554470798,0.04542404,0.46226856,1.6901132,1.6446892,6.5883837,2.903336,4.527032,2.7525167,0.27882338,0.8900849798995963,26.706945,7.28703106491313,7.107975,93.20328154798311,12.893278,8.435672204951285,8.323167,15.276944045377984,0.036745876,1.3611946731514095,1.2980165,0.766451744925139,4.3400664,8.778696428264618,2.0744991,73.40169119144903,21.514067,5.978503064325041,477.22717,67.17368247390408,1192.2223,119.24087442657209,-64.70338,41.98033495385842,1490.2292,127.41090324475965,913.99,143.9489414735902,-73.40947,38.315277821968586,2465.1492,187.33811687291686,913.2657,136.5337841368773,-76.80823,36.76976629729377,-15.59175,4.033254198399286,25.06141,4.692038158259582,0.043079603,2.1547285595578107,-0.022879098,0.6837267681578159,0.3437732,0.6454231127449533,32.831444,5.738948708986401,7.1068387,51.67818624420831,14.45565,17.498280292562082,7.6532655,15.502994590436327,-6.5885954,14.821166,-0.0009037256,-0.0059990515,0.12792386,10.416667,2.6375,0.31621197,0.2534368159269284,0.15568267,0.1884386968365972,-33.134037
46,27.066498,6.522948852600161,0.0,25.241426,59.589714,59.589714,227.57854,143.3795,138.682,124.78146,0.9377748,0.9877533534321855,0.028162705,0.7876829,3.0711699,3.0430071,14.244899,7.054363,9.841853,6.496358,0.7177547,1.103682264208815,24.191559,8.10867798887408,-2.3111923,57.35902761096369,14.234003,11.771988389530467,-12.624231,11.6029144375041,0.06288027,1.2197725967393864,1.9599121,0.9818192955310853,0.66118544,114.36663366694603,-0.87326425,52.740662656386995,15.2222185,10.724808660437276,523.6408,124.91318620006318,1117.386,213.11072839611631,-56.5288,96.48908785761623,1540.8209,246.34302040621992,836.5413,184.70210771099607,-60.258503,49.77468008964202,2556.585,391.0528576908774,798.4933,186.31132413469243,-62.28747,48.89570434420288,-11.048563,6.664101072585442,20.344242,6.802195533693264,0.08107402,0.7054921214772553,-0.027698424,3.4757119539913996,0.91427374,0.7374796224611426,28.305107,9.585634442992454,-5.7009892,45.94150908240871,15.209734,13.990000521820933,-16.045597,13.620391763291119,-8.694656,17.65969,0.0074733775,-0.013064674,0.24695985,9.375,2.7250001,0.30787164,0.266500710014566,0.16005732,0.21812922739708804,-26.30404
47,25.698824,5.105594161431778,12.8951235,25.84691,50.638508,37.743385,197.14384,118.93134,107.22801,86.68829,0.74377143,0.5232932120939532,0.20752908,0.6631035,2.2025979,1.9950688,7.343798,3.1401167,4.2892365,2.7931411,0.47782716,0.6171164284530625,32.116432,5.099222347098178,7.2192197,190.365899876778,10.67138,11.459766711402317,-4.655991,27.639096357833076,0.084019266,1.6010676974284435,1.3473628,0.6160309142518402,1.8165481,123.1435739346759,3.3975568,71.76733829672038,19.532364,6.161222953015301,572.4604,87.87176856470545,1235.4993,83.13203241781524,-15.185687,15.322765768351049,1620.3767,90.22234191687828,984.9976,123.56704384822241,-27.385918,10.48741235592233,2651.3523,138.6632907892596,920.4846,143.1847702290245,-32.25664,10.161353498651595,-17.447962,3.1911209309815782,26.235407,4.6855264904866445,-0.004614535,110.61827300431004,-0.03132082,0.33725970943088945,0.4818604,0.6131001849807481,32.531223,4.725151292634488,6.9773684,190.053847023262,10.874218,11.444640316906662,-5.0289054,12.407587354708417,-8.147793,12.7489,-0.0038568596,-0.01564534,0.27169836,9.375,1.7125001,0.6967499,0.3295465305871442,0.017206667,0.029817173732262413,-29.68561
48,34.784664,4.6211096436025265,13.041062,35.218613,57.861794,44.820732,180.9344,105.117874,99.3524,87.50317,1.4812604,0.7403241634286967,0.09450034,1.3539966,3.5501378,3.4556375,22.157595,12.519501,13.473527,7.2954593,0.7748548,0.9156887457398296,12.21774,9.125481905974194,-5.3342924,25.152916845418854,5.129205,122.99369522963508,-13.528264,13.679140485038007,0.03862416,1.7976833236593373,1.158344,0.9042064277953892,5.60571,12.534807326109599,4.035507,90.40484484077116,12.388574,5.424663612052386,607.12524,128.50486538332504,1037.1864,107.76302157504418,-59.090923,33.530799875097415,1689.0686,132.42074088969747,722.2568,107.70167643850839,-46.569157,23.97763905398291,2746.6868,137.01022155748504,712.5649,136.71404010462442,-46.613773,23.683178647700696,-6.4221387,8.377671036746735,14.73424,4.608531659400899,0.09855118,0.9448226753043542,-0.016735183,4.121916841625076,0.8773276,0.8467168517468238,14.865297,5.960478141546533,-8.137986,18.50337278492079,5.183673,112.07637534384443,-17.411983,45.311805801654025,-3.0771654,10.067842,0.06202837,-0.009268695,0.34186456,10.416667,2.8333335,0.34167677,0.25853857614633036,0.086227335,0.08186517051086667,-24.913595
49,33.014156,4.4949980447938875,12.681831,34.80806,50.57269,37.890858,202.2877,118.93822,88.6091,70.80304,1.3017625,0.8650271656415882,0.08635104,1.0781238,3.7310152,3.6446643,22.160557,11.127414,13.694666,9.111586,0.93573844,1.0543403814096761,18.94348,6.213724550514462,7.960501,117.45374567831084,1.4129963,94.19534081121513,-1.6282908,85.77089838053547,0.048229806,1.6010245983841365,1.2336118,0.9184052457357292,6.01196,6.079366758873253,7.419371,12.54861357168957,19.355425,6.353635757946245,538.98694,65.10269888155352,1252.5726,99.81508891742256,-68.20587,35.77873353183022,1582.0173,92.02937016502115,931.7554,146.19183779523476,-66.444305,29.20759278822701,2618.141,126.06986533829904,936.80414,153.52689237424883,-69.53361,27.93275946816445,-13.650652,4.107681855564677,23.920597,4.605193427409029,0.055414848,3.4930742442378735,-0.022369402,1.4930138990200201,1.1281992,0.8958084046264038,23.124887,5.31001937276473,7.0577683,315.7809151033197,-0.3650371,39.002067939660364,-4.5418224,14.676588832198542,-6.123836,14.288496,-0.00850301,-0.0084654465,0.4141421,9.375,3.1458335,0.2841198,0.24940456851462353,0.08805048,0.08703551469675522,-21.7878
50,31.29584,3.5742774083381876,14.241113,31.67327,41.73842,27.497307,195.91734,140.52396,71.57191,64.70812,0.9507961,0.5970105444848451,0.12495327,0.85965943,2.2171943,2.092241,10.102281,4.552281,7.272042,4.217795,0.5813766,0.8134062814217671,23.09121,4.809642065204039,4.4832206,14.690129966629838,7.3892984,20.068389286623837,-3.8385293,85.0063937683759,0.042033065,1.4967340513385952,1.1389554,0.641717472604372,4.916178,13.610222024268005,6.1015067,231.28766191339992,20.460804,3.888604805498174,505.0591,77.0350712752975,1222.511,70.58603478759073,-44.043655,30.517927835974636,1508.6832,98.69609385541743,896.67566,87.07259749584196,-46.669388,27.302079471811222,2522.7786,95.86352140324196,792.3504,97.44371006852009,-51.90469,25.623358449645806,-12.168635,2.439748795531278,22.399176,2.3451392870179757,0.04619778,1.4661676447734362,-0.016347481,0.750683252906035,0.63777846,0.7398883630534595,25.634085,3.9753068192706595,3.6553876,24.444522630059602,7.3041716,13.985983214335167,-4.1366386,11.79790741752406,-6.509838,13.903847,0.0016141394,-0.009630426,0.29008374,8.333334,2.7708335,0.35534674,0.2823041962821175,0.073767334,0.0859180257523845,-27.004051
51,23.873514,3.509616200839443,0.0,23.672762,42.68607,42.68607,134.23433,95.7483,66.957855,60.402443,1.1198328,0.8946730669079084,0.020141196,0.9997979,3.4741106,3.4539695,17.1628,8.472376,11.687185,6.566543,0.8600405,1.022569731865087,27.807346,5.563835210929099,3.0912821,21.53528000978582,16.288496,75.966036530038,2.523016,31.03127542411994,0.042933084,1.2859865747385706,1.4544988,0.8322168094015537,2.0251403,20.670241501452626,3.9697087,22.979642812453122,20.692858,8.140732141779088,487.40192,79.86431799194932,1181.7922,112.96010426061561,-58.06738,41.06847255172498,1490.1831,131.9424578197341,853.2359,128.48174948747106,-63.891838,38.5863988472325,2517.1165,186.88165125269396,772.68774,111.20375467974108,-67.741875,37.3743838099638,-13.44655,3.73753910643818,23.05915,4.232853491504029,0.019488432,9.951376086207505,-0.018190263,1.073976042910037,1.0385754,0.7280842608817215,32.349094,5.168612859125135,1.4444498,39.286403492767306,18.552153,11.048643150614598,1.1412982,16.5216548092563,-6.954333,15.292889,0.0043379576,-0.0064662076,0.40460208,9.375,2.6541667,0.34333566,0.2728429079919631,0.12808533,0.17778446929995675,-24.069561
52,33.19351,3.2924994986535014,13.784986,34.22683,55.77347,41.988487,252.05887,130.04298,74.748436,64.88029,1.4328406,0.7533567437786335,0.08884434,1.2279637,3.5064707,3.4176264,23.222246,10.650491,15.88252,10.202221,1.1052295,0.9911675728096433,20.590754,6.952161106474699,2.7396736,202.20322110685083,8.808172,20.25172837523873,-2.5132525,40.61359175602712,0.037002597,1.496598375578371,1.1609119,0.9216052646025017,6.310347,4.037603068413099,2.2511475,327.19093645361636,15.889752,6.232898282593562,577.4149,70.10515234207269,1236.4952,88.46410736996684,-73.452736,32.970072289892464,1618.5845,96.25645368539762,947.25336,154.42377659556718,-75.83569,29.323522970843673,2623.0842,99.71273796555988,924.4009,152.7502539354764,-78.40227,28.596072049418222,-12.719834,3.30550298052235,22.730196,3.673560968868225,0.039107535,5.485757794380718,-0.021588443,0.8312957376863438,1.3619629,0.8320112253001829,27.471949,5.481011722550096,0.74949366,17.147946212437002,8.479287,72.03371152259106,-7.253695,11.430235402914608,-5.972387,14.236159,-0.028817927,-0.006363707,0.564573,8.333334,3.316667,0.24518532,0.2148695093476071,0.10761466,0.11623827603684389,-20.830347
53,28.543493,5.099535173465626,0.0,28.334637,57.149967,57.149967,243.44168,149.76001,98.39258,81.1284,0.5923014,0.7561791744588261,0.04003517,0.50823283,2.4322405,2.3922052,8.394908,4.142875,6.217579,3.6828463,0.27532285,0.9484254060513441,16.683043,5.821668216865555,-1.4366639,47.06510109493691,11.368218,9.490368378878568,-7.191622,52.7113844328148,0.054985996,1.3456042772369334,1.5297124,0.8376880245044048,1.9852206,75.42203078336554,4.4492536,8.907125180033061,15.636025,18.677408288433046,543.66364,101.18196085522155,1125.0526,121.57197270094173,-86.75675,38.964907632747156,1588.2949,150.83183067936173,792.9866,148.95652455134248,-85.821045,35.39690143684915,2621.8357,203.3558384378608,840.51514,215.82079938379664,-87.40397,35.02622267876018,-8.650162,3.199268253312255,17.444212,3.72948573221257,0.055182166,5.459279171091726,-0.01692773,1.2744233351662717,0.36499766,0.6624279377318403,22.684172,5.541096098238757,-2.8465786,39.897612405215966,14.161514,45.59015792429785,-11.583373,18.40155223943963,-2.5458298,10.918608,0.015342964,-0.003550274,0.13812006,9.375,3.4583335,0.19715266,0.18327470552337835,0.13797532,0.15534890329372023,-34.746952
54,32.82483,3.306037877188206,13.206752,33.199825,57.94073,44.73398,170.33119,120.5299,51.874428,42.193897,0.63725704,0.5632279096812509,0.06828346,0.5837399,2.2419956,2.173712,6.9061112,3.3542829,3.2982948,2.0416865,0.3158989,0.7545968161726333,23.270308,5.025313251963261,1.2844368,21.48116742827775,2.15412,51.691171381603496,-14.539277,8.389567523353502,0.041309003,1.4567347737401828,1.2470042,0.6092262293169808,4.133173,5.503161428395755,4.0431676,662.2772712737697,20.153074,4.710113711452532,512.5842,73.87406464410586,1237.4458,84.13614044422846,-42.06017,42.419058114947624,1554.1436,102.81323564260438,947.45215,120.49139563124608,-49.087242,33.240009428760175,2568.485,103.42994224130284,883.3373,122.95984823968564,-52.185078,32.57841940690205,-12.633938,2.5655367901568464,21.969418,3.6081989281548768,0.068720706,0.463916093575717,-0.027100101,0.45202907381429813,0.3631223,0.6251724937397566,25.825039,4.957378848506469,0.21697974,20.152473056174053,1.9208193,12.578191033897578,-17.003862,8.294534204737834,-7.4679475,13.971495,0.024610862,-0.01833559,0.117394246,8.333334,2.4458334,0.405794,0.3002249333994953,0.09572,0.13921355649411898,-33.802086
55,30.504044,5.308296142969064,0.0,28.474318,61.289032,61.289032,340.80096,228.59471,128.96587,109.66946,1.3213435,0.8468000820073587,0.075659014,1.1256667,3.8330164,3.7573574,19.718613,9.472317,10.895571,6.186617,1.0687126,1.021257122472617,21.49956,7.980029559429889,-3.2939544,51.044220176437534,14.276018,683.1519836800514,-5.49445,105.1194283722474,0.06005929,1.3897090980896936,1.7403473,0.8668377068868959,1.9821718,13.801395827849937,3.8798776,47.34253058726984,17.755999,8.756667472517227,576.0115,109.18104170749307,1139.1307,160.09345185759173,-55.156914,39.69256883872721,1618.3285,191.41615536555577,813.7527,176.42669657749866,-57.71829,35.53037133420059,2654.0925,264.1000680244455,804.72076,138.2413803081197,-58.5802,34.428130652612545,-8.456054,13.12689107848446,18.95096,5.92421885570774,0.097606204,0.26738769239658833,-0.01820318,9.939240911245998,1.310972,0.8182512572456693,27.0539,8.170471986673054,-5.691881,3171.562643633046,18.64734,12.296602399584954,-7.2312636,157.90806462330968,1.3268827,6.4620304,0.10309164,-0.006229531,0.38199368,7.291667,3.2125,0.26547486,0.23116885907950985,0.102933325,0.13325202714540876,-21.289438
56,30.90091,3.1859498226679084,15.770944,31.018614,44.05646,28.285519,143.9163,91.28976,42.53292,35.967735,1.1262378,0.7386708032884651,0.17515598,1.0098631,3.6388733,3.4637175,13.432834,6.2768497,9.252824,5.4864287,0.71798795,0.8337511614640485,25.53922,5.51861482629407,-1.9653031,152.5185852080625,8.21379,32.838322615006845,-6.4576635,20.395971015297164,0.03383112,1.376516756802368,1.248726,0.7158108103432775,4.737048,6.894832483965789,1.7314996,395.32633122434294,18.138042,4.642801475068075,523.9795,116.48494223258913,1157.3528,102.12142386385113,-51.28843,45.50792398154063,1536.811,124.70301609013042,861.78656,153.97682423785662,-55.700462,40.573952288869556,2548.3413,155.82225423441233,812.357,121.43563429855004,-58.966827,39.54903485394932,-9.953608,3.3644185649248843,20.071442,4.196689845688143,0.026084965,15.511999792668902,-0.014225704,39.60970220245105,0.8355346,0.728053016182764,27.876427,5.2860544114011105,-3.4166553,48.13013164344909,10.217155,11.900085007897784,-10.181901,19.28284547293137,-7.6715784,17.874683,-0.018925095,0.0011079003,0.2641847,7.291667,2.3583336,0.4010976,0.29511151798383095,0.1322,0.18342198083294944,-25.857134
57,26.128344,4.155651511493552,0.0,26.627348,40.05436,40.05436,209.2045,151.55338,90.11289,74.83258,1.3942379,0.7189544022883883,0.2584975,1.201967,3.7464325,3.487935,17.56831,8.501217,12.975521,8.1394825,1.2215466,0.7748557787642557,27.63915,7.921348571327036,8.6825485,19.268673479518622,14.016211,17.438564157397874,-1.1760494,293.14558781929907,0.0750704,1.4298448090562623,1.3660525,0.7785257661808415,2.1794147,23.917574778492924,6.3465753,16.387679364611987,23.767181,6.028972172667124,548.2614,86.91186562029067,1279.9286,127.20920721571261,-47.170258,32.40658531283048,1581.9757,144.03683304342803,978.6349,163.50154918404624,-55.571976,28.974651305103563,2622.1086,201.07776236347647,868.3126,154.34519867290544,-59.13085,28.002134209319237,-15.698692,4.674268806814235,25.880604,5.32682574785725,0.015637191,60.67386883159737,-0.02025053,0.6370732043804018,1.2859497,0.7727556956316399,29.97907,6.799475069315481,7.8030424,13.062310006036592,14.650353,7.95732097318991,-2.3996592,17.141738553263927,-9.400853,17.453285,-0.00013190102,-0.012175823,0.7958587,8.333334,3.1958334,0.35606894,0.32054054899627243,0.061306663,0.09337100737697837,-21.556305
58,27.01492,3.7716394539278753,15.203152,26.43164,60.146538,44.943386,187.84297,116.45027,87.881065,74.447624,1.3375144,0.9587931442413462,0.022345006,1.1660671,4.0438676,4.0215225,19.251085,8.70167,14.133243,8.95939,0.9501281,1.0119687972437046,15.928625,6.662775711756265,15.082114,6.838563092266973,18.31075,7.2516903902936285,0.3647013,244.44117510499566,0.04545443,1.4507515608882622,1.3965074,0.8061714897514036,3.2231336,25.8505370352168,6.9740486,16.69316198786294,19.03085,5.31172893374707,482.0757,62.358386477305785,1110.7225,86.58494133192522,-62.225628,36.010015725545664,1508.1302,91.0104498423362,733.56573,131.4614967756497,-67.038635,32.73702027636248,2557.722,90.71968016343055,672.627,123.20927246759054,-67.448685,31.78704365311478,-12.794465,3.249757804112948,20.830122,4.076519486339738,-0.024874426,31.635771100114624,-0.019506006,0.7494674434344945,1.100239,0.840121087750101,19.864477,6.346651767800478,13.744949,8.462231214061477,19.307968,12.350884433869082,-1.0388876,26.512373375562888,-7.727062,15.363221,-0.044603895,-0.0076999175,0.57926774,8.333334,3.0500002,0.282092,0.23201484611480733,0.10456333,0.1310339227259221,-22.915024
59,32.54822,3.5609049286123176,13.206752,33.02721,57.94073,44.73398,173.90825,116.78895,59.003937,48.999886,0.63631773,0.5660754580593046,0.06828346,0.58413255,2.2419956,2.173712,7.096636,3.4131296,3.1299946,2.0698042,0.31961802,0.7554111443133592,23.470835,5.728942631912828,1.5203131,21.489656748392964,2.0003004,50.120548230448776,-14.530207,8.816378625050627,0.04418442,1.4600546400346983,1.2396282,0.614135933983911,3.8893423,8.133376282074778,3.8003364,662.2952947466438,19.949484,5.2812265393945905,510.0296,68.51089352739253,1239.1372,96.18072650377037,-43.84425,43.65917613232201,1552.627,97.8777013919874,948.3484,125.89289576246274,-50.999,34.42649749945817,2570.7788,110.23981715015361,875.96826,109.22158422872057,-54.086452,33.4412219521148,-12.752253,2.6414171968445297,22.031189,3.985612265302704,0.062481817,1.4332104022732703,-0.027987331,0.43915476950484056,0.3683957,0.6247382917272928,26.136501,5.387708525742089,0.29895753,61.96557629750259,1.9479898,12.155812470489122,-17.161623,8.563957430218803,-7.9098825,14.435876,0.018152134,-0.01895285,0.11858162,8.333334,2.575,0.39153332,0.30406988974281796,0.095671326,0.14040693717310526,-33.794804
60,37.78787,4.564288723322218,14.842423,37.81092,60.720284,45.87786,180.93411,134.39304,101.85839,73.593025,1.394801,0.9284251476604757,0.009620622,1.1823217,4.006847,3.9972262,22.873022,10.636522,13.95384,8.478144,1.2712034,1.0808601026505769,23.781775,10.399843934452255,-9.081638,19.63276536787854,1.2105776,21.807237789805423,-7.132191,20.350870029725417,0.054473054,1.4022731229631584,1.4504592,0.8027235304806081,5.216988,4.22155126476722,4.303869,29.210161751400136,15.086374,15.11056173313008,702.16364,140.48913864430696,1240.1287,102.22292509418624,-36.933796,26.38336548163779,1709.1055,128.19320063420983,989.68524,127.63766044063549,-38.393486,27.055724948520194,2694.8733,131.92401362380744,898.55334,92.74163941136331,-42.53755,22.995292707571764,-9.238322,70.0840461092603,21.056208,7.281984168314413,0.1088228,0.2801666286187919,-0.016840782,8.161772549291108,1.4138036,0.9683226673525954,26.656488,10.828941581525672,-11.101867,17.509315548249408,0.7754121,66.93906325328318,-9.738977,16.92600092445966,-3.3655546,12.025702,0.090607285,-0.0051387576,0.3083394,8.333334,2.475,0.427772,0.3014451342553139,0.069473326,0.09267320165781409,-20.702015
61,27.582401,7.082906237435249,0.0,27.686743,47.345657,47.345657,154.45715,99.33956,58.733734,48.161247,0.30087706,0.7126568067172324,0.042777885,0.25065327,1.9514803,1.9087024,4.2316737,2.270717,2.9091651,1.9106075,0.12948328,0.9495905875771583,26.72556,5.027497747076927,4.210707,23.19515169528647,14.898387,10.560486516135224,-2.3342502,181.86534689420384,0.04250849,1.3990448223188718,1.1848767,0.8821349469886869,4.33293,39.44803815048908,5.4615946,11.930246211426496,21.947563,6.219802293043715,493.4653,127.6063745548039,1181.1951,194.09426957922128,-90.17677,48.43400379329832,1510.0468,231.14292973506093,863.61,203.2213527193292,-93.36768,44.274623613218374,2500.9805,347.1047319340811,825.56604,182.32738695604962,-95.49697,43.24803993304286,-15.100707,4.51723353220057,23.749477,5.7707395710997185,0.05792772,0.9137109920311616,-0.019150818,0.7375719767508684,0.16895245,0.6611907364163123,30.562725,6.632511591067875,2.9205542,50.515384821127725,17.932472,16.489270579628172,-5.664748,38.838208989762826,-10.316736,18.27888,0.028596034,-0.011436678,0.05390735,10.416667,2.7083335,0.24016133,0.20099796814150633,0.196578,0.22919551447300818,-41.708363
62,28.755632,6.498029243946062,0.0,27.181183,61.792225,61.792225,258.3529,157.95154,103.72708,77.455376,1.5577589,0.874598398539232,0.12862037,1.4220291,3.9491882,3.8205678,19.630356,9.405412,12.15992,6.7459626,1.2744206,1.124413963589144,18.956451,10.888748571998176,0.9430445,38.24488002028373,6.698205,74.01493242400922,-12.263212,34.83831555819477,0.05769049,1.3341693932654901,1.4643576,0.7870354086652255,2.6022935,12.289604286405956,2.295262,35.64396369480551,18.086641,7.2992413059168735,532.41724,118.08833647198817,1130.7163,178.7337530521964,-54.4354,63.2291863906442,1572.9542,228.31778370441512,823.8909,157.65642287609452,-58.62133,49.02082315962773,2579.6794,353.48545869535445,809.88477,153.75237041599982,-60.694206,64.7734969512165,-10.956606,6.066292862847735,20.301378,22.30610575904615,0.10595939,0.2500786482138061,-0.024085382,3.3073373135432638,1.5540279,0.9307892320255268,24.230425,10.59159956184719,-1.1932749,47.88263770466765,8.133479,28.790609419935077,-14.668228,10.140802769421137,-1.1304452,7.502201,0.099971406,-0.008319343,0.5126028,8.333334,2.6500003,0.33889922,0.2934371459675729,0.150992,0.20524362697068,-20.861145
63,28.88553,5.640503285331095,0.0,27.544037,60.288322,60.288322,240.67575,146.52278,92.371284,69.15796,1.5833513,0.8495320406058545,0.15641747,1.4495617,3.9491882,3.7927709,18.96446,8.907721,11.797844,6.4864902,1.3000438,1.079460130254047,20.79216,9.213030379267776,2.143871,39.47033051125649,7.2910833,31.380149155411402,-13.160619,37.224173001646896,0.05057695,1.3716513304012614,1.3766481,0.7757633929740758,3.4866836,10.221814215160784,3.6678479,32.801674440355,20.4139,7.14268231985966,525.916,105.13592753728268,1162.2222,164.28445538765578,-48.83569,58.974270549554944,1572.3003,206.84907234595693,844.358,160.8032306439531,-54.952377,44.83682869496998,2574.9321,310.66385616342166,816.77924,141.3481690750924,-57.479218,62.01986200152755,-12.520925,4.798652035870095,21.83216,5.741118967288183,0.102796,0.27299805908699115,-0.026451647,1.8322107215883972,1.5555396,0.8801584840588735,26.363,7.518324624611557,0.58629274,49.93160860779928,8.834178,28.30573805614203,-15.529319,11.234757403441511,-1.3213811,7.8886275,0.10060628,-0.008887524,0.5412325,7.291667,2.5333335,0.35853332,0.2879805118837552,0.14714332,0.19578186817987245,-19.95774
64,29.692032,4.18963528347698,12.5346,30.372984,47.453056,34.918457,200.96928,122.156906,96.90458,82.82155,0.9977165,0.6624530144131137,0.2034325,0.8767726,3.1376975,2.934265,11.055087,5.611508,7.146211,3.9312344,0.71862584,0.6890665782488619,24.602242,3.2395566102893736,2.807974,48.52168891459746,5.3059745,39.656780421680295,0.065909974,92.45565106410636,0.056487773,1.526137675532752,1.3514177,0.6500501797541001,2.7174323,21.55688242936775,3.9433062,24.276307999734378,17.872835,69.0386111518379,514.85516,106.00547410848392,1192.853,84.86551217574083,-62.470024,40.924860810592406,1526.4255,115.65176029942668,916.4952,141.9133566463057,-64.76962,36.55938775588647,2536.807,164.08787098906794,887.4947,106.75462671850426,-67.83906,35.62524552397836,-11.770877,3.091695158469851,22.080616,4.3191169470828825,-0.0018953171,12.655745893570115,-0.014163149,2.218019749162673,0.8134844,0.6879013306822935,25.932734,3.3329698180809793,1.4603745,33.38065951177462,6.1481075,17.13097769009237,-2.6617312,27.812642007577605,-11.672563,22.74079,-0.035161585,-0.0057454733,0.4745349,14.583334,3.6375003,0.24649543,0.24650715410374144,0.08706733,0.10722477009176472,-27.44693
65,27.510822,4.241186673864333,13.317201,27.415012,61.946754,48.629555,226.2808,139.97453,84.543076,76.71508,0.58273524,0.8597153750074344,0.025561487,0.50521255,2.6385913,2.6130297,7.434596,3.4671519,5.48766,3.3862383,0.3194007,1.055000428651817,21.272406,9.289076596197784,10.242053,30.145376449355233,18.294966,7.114406866760757,2.5815544,50.10909612349376,0.03828137,1.371772915379123,1.251654,0.9945364683213088,4.4607987,108.26978071106805,5.3729806,23.08004578876972,23.114403,9.837365601703251,538.8749,93.65874057590352,1152.2104,104.9110609570141,-68.790924,44.836532255057215,1569.609,122.89959124511651,852.01385,130.37907585698238,-75.39908,40.48656674198172,2601.2356,120.07029460698604,788.7127,135.47837464780258,-77.92888,39.093325435784166,-15.72139,5.5753133996291915,23.926628,6.48565874820738,0.03724663,7.391201604793692,-0.022636624,1.281851814947716,0.3965362,0.7587636688032249,28.196962,7.947350426634542,10.086642,29.964450443643862,18.87233,8.912882829188149,-0.977944,39.325980741017304,-6.440842,14.118177,-0.028400406,-0.00041741508,0.12990578,8.333334,2.6125,0.3274419,0.27653408060431933,0.14106332,0.16993818043211545,-32.094074
