F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
28.586712,6.565938562,13.550383,28.731968,55.72934,42.178955,195.87163,132.38567,68.25733,60.434372,0.86967707,0.713063452,0.016541826,0.8082431,4.058394,4.041852,12.072107,6.4577155,7.2458982,5.345078,0.60266423,0.932508055,23.223402,8.077615877,6.882658,208.3101281,26.39648,10.07674027,-1.4398072,28.73249216,0.042946678,1.696651999,1.1808283,1.004402357,5.635729,12.55677493,6.9737115,31.86155184,20.799974,8.340088587,514.19543,103.9628483,1143.5476,120.0301819,-53.431026,31.17095349,1592.6687,131.4454575,818.49506,168.4620671,-60.243217,27.02093125,2592.6387,137.0646457,842.271,165.8208948,-60.55278,27.07714629,-16.082241,5.768393566,23.619339,6.018621983,0.027189333,72.81371876,-0.018492896,15.14485849,0.65552443,0.828509124,27.767149,7.413479693,6.9017987,94.38461736,28.249294,11.24713579,-3.6806283,22.85357436,-5.538039,12.285074,-0.005301321,-0.00426992,0.4108927,8.333334,2.7458334,0.36674675,0.288416174,0.09409399,0.116906258,-25.80836
32.2876,4.992724222,19.779547,30.109684,61.506084,41.72654,298.6645,245.77666,145.18697,124.99994,2.2126377,0.963257693,0.02322193,2.0642858,5.0019426,4.9787207,30.763672,13.69675,16.95673,9.789271,1.8381301,1.048006436,15.29758,39.01661894,-6.64117,46.23355744,8.269704,140.2836436,-18.525347,13.34695847,0.07789971,1.363813799,1.7093515,0.701601499,0.4498242,32.91907435,2.4215274,37.59494133,11.43745,905.018472,657.8981,160.7208459,1034.2694,133.8620157,-33.566235,61.11943821,1723.7673,154.3338209,744.3476,160.6108496,-34.125717,54.33865415,2782.514,157.0105321,761.4536,116.9137816,-35.19131,34.88103187,-4.7436895,206.5344472,14.370024,6.086454556,0.12071042,0.244294474,-0.020180851,3.312424274,2.0836225,0.842894287,17.505789,10.61375473,-8.669857,754.9308469,9.467699,94.2340855,-20.242605,27.11393146,0.038919754,6.663863,0.124163136,-0.012453374,0.8292438,9.375,2.7125,0.3732099,0.294463906,0.08468466,0.117707415,-18.102922
27.731304,4.782249544,0,26.223719,61.63249,61.63249,303.8775,242.08156,125.77247,121.52296,1.0528322,0.872329269,0.081608415,0.91335386,3.4100282,3.3284197,14.54951,6.7732267,9.267839,5.564618,0.74007446,1.047810426,20.32581,14.72423371,3.8670874,25.19603886,-2.964415,20.55289671,2.692918,19.99522859,0.04817868,1.28287963,1.4612501,0.771054848,1.7990117,15.92243968,3.0648155,30.12660211,15.994918,6.608188598,556.0094,136.9746245,1168.8303,152.0655377,-55.460155,45.48002718,1518.575,197.8120767,902.2351,140.0905901,-55.873497,42.67306202,2541.0615,303.2215924,760.72723,149.0533063,-61.335064,40.08818612,-8.3507395,5.779371634,21.357533,6.27692694,0.039343767,2.104492839,-0.01646156,5.266917252,0.86970294,0.849000129,24.922659,9.680099899,4.0468097,2112.631209,-3.7287323,26.74983681,2.9577706,4442.541756,0.14021814,8.997752,0.002730153,-0.004690521,0.32288492,14.583334,2.7916667,0.35731655,0.304224488,0.11218133,0.172175845,-26.124327
30.520395,3.756713177,15.743896,28.897564,61.794594,46.050697,324.33545,221.4465,118.07801,93.50438,0.9307139,0.79949259,0.087731846,0.7762811,3.6575973,3.5698655,13.643436,6.590842,10.299763,6.6253996,0.67674446,1.084990636,14.620888,13.69256234,18.194239,7.5497242,-5.1551933,37.63251206,-10.222848,533.5372172,0.04771923,1.347809983,1.5030056,0.711499105,2.525336,13.06887111,-0.097855106,38.57610072,21.89659,6.836165925,549.1036,70.88092726,1157.5211,118.5468726,-65.49875,34.26493519,1583.3683,95.32638915,902.88226,108.1124707,-71.41118,29.30654787,2615.8774,108.6609937,831.2887,115.4062538,-73.943405,28.16774153,-13.827707,15.66526505,22.005848,6.104166226,0.097027175,0.297198417,-0.03331176,0.46896383,0.86234313,0.870355048,19.512302,8.831650578,19.543135,7.70509762,-5.48112,472.0458676,-8.895919,24.94769834,-2.9818053,8.931316,0.10328657,-0.021050287,0.26323476,7.291667,3.691667,0.21768895,0.205454203,0.09359,0.095635337,-24.534277
30.652779,3.236845665,14.112932,31.208288,43.968952,29.85602,320.2505,194.11584,91.73928,83.11547,1.5063835,0.697469658,0.06900818,1.421532,4.587506,4.5184975,23.96903,12.394719,15.767576,9.175169,1.0958861,0.854375544,16.79684,8.320647721,11.811952,10.72771753,26.597445,7.10957791,-6.5178256,29.99447996,0.04588855,1.604559634,1.1701648,1.012260316,6.253192,5.242574601,5.9173026,32.61998296,17.820549,11.85060558,484.35236,55.88672945,1095.2712,94.15099742,-69.84061,30.92670438,1591.4745,102.357004,743.91626,145.5782812,-77.722595,26.9144233,2635.249,91.64651915,770.2051,173.0357987,-76.68435,26.845139,-15.292928,4.196385671,22.670485,4.675720588,0.036329556,4.348852665,-0.026330628,0.579479195,1.2661982,0.780327901,24.310123,5.17244287,11.274315,12.57259165,29.084093,8.443154303,-10.557572,8.711385449,-2.1138594,8.935681,-0.015633984,-0.007191553,0.76728344,10.416667,3.466667,0.23309466,0.206010404,0.10024866,0.115839254,-19.729681
28.119808,4.821694519,12.764125,27.716707,56.924763,44.160637,201.35252,159.35094,113.8687,98.67376,1.5556929,0.72052273,0.12694784,1.3809631,4.1971846,4.0702367,23.859953,12.307398,15.745424,9.481941,1.2571195,0.840559919,18.344515,7.97973259,21.471867,5.149630841,16.665192,9.226453048,-6.4703045,503.7247458,0.057506997,1.547889547,1.2418734,0.826029844,4.2112303,11.84767454,9.296094,6.296914653,24.040516,5.272778344,540.30396,79.25381617,1193.4327,86.80104762,-40.05914,20.19074643,1613.6544,114.2537361,873.91724,132.2198985,-49.67742,17.06803588,2688.577,138.6190091,720.0644,118.0474851,-51.354366,15.9719086,-15.866718,4.311395596,24.518372,5.238055319,0.026237553,7.250005929,-0.022188442,0.585247759,1.2926162,0.851017739,21.934843,6.27510494,20.127438,5.022820349,16.848427,8.240016883,-6.592026,15.16869535,-0.7015313,6.344081,-0.001304741,-0.013442985,0.9779133,9.375,2.8458335,0.39142835,0.306775275,0.052759334,0.043988093,-18.934946
35.03872,4.160676592,13.820345,33.65238,58.72194,44.901596,219.85965,153.7155,124.80481,106.2357,1.5854604,1.01344511,0.043688353,1.3922954,4.219049,4.1753607,21.082096,9.502084,10.777322,6.617704,1.282395,1.189664384,16.95864,9.368297683,-12.793003,17.86040426,6.0120254,254.3379812,-19.385666,10.86579052,0.07446072,1.26116507,1.6589831,0.617801761,1.6419675,155.8735566,1.9262465,17.19615351,9.620596,37.50870235,671.61115,119.0779729,1053.0065,113.5671595,-37.011105,44.3481781,1719.8956,138.302286,748.443,124.600957,-34.938225,66.87307707,2734.465,134.1442623,735.1096,100.0738994,-35.795265,38.88229075,-5.232918,35.816423,14.135084,4.689437453,0.11724742,0.230386973,-0.018404763,1.832350273,1.4713551,0.962909312,19.232077,8.98773036,-14.411262,12.4040773,7.1794925,49.83717928,-22.280266,11.37984034,1.2637122,5.486248,0.085790426,-0.002747545,0.31242913,8.333334,2.1333334,0.48478663,0.323677896,0.101619996,0.147697803,-21.432905
30.108236,5.402960495,12.465995,31.865965,44.299847,31.83385,328.77026,218.92853,111.250885,90.493286,1.1818604,0.590795465,0.001033966,1.0187066,2.799323,2.798289,13.686693,6.1550922,9.184731,5.261421,0.9156224,0.800951212,35.83686,5.493765048,-4.2632537,23.96450898,2.878883,79.11149743,-0.8822275,83.21067891,0.07807119,1.693935292,1.2981646,0.778336614,4.498538,3736.155211,5.2102566,74.83947798,24.279083,21.80984702,616.4752,56.6131916,1415.3246,67.5042162,-43.8892,24.29839205,1573.698,69.36037012,1140.7678,92.94568674,-50.519463,20.75524015,2581.8806,104.0744382,1008.6194,90.9254457,-57.71339,19.53318176,-15.010444,2.790300646,26.943817,3.532280717,0.012432825,11.0671807,-0.021577688,1.594895504,1.00769,0.772538091,38.42904,4.933107371,-4.538963,49.8925003,3.004026,48.12710018,-3.1910167,53.98456974,-7.4854045,16.852293,-0.020308226,-0.007966671,0.4644336,8.333334,3.3416667,0.31005484,0.266986674,0.06042267,0.05528358,-22.353317
18.234257,1.519187943,12.711526,18.38698,27.397385,14.685859,145.70145,107.738846,59.815884,51.647877,0.68165445,0.53506835,0.20142587,0.6183437,1.8067265,1.6053005,7.193336,3.347327,6.6732273,3.8361015,0.47536993,0.581941957,27.357035,5.492448831,9.429896,4.863596343,10.013179,5.046860439,5.4425683,18.97533467,0.051010806,1.158068746,1.532221,0.826656842,-1.3402317,100.2138956,3.848763,67.32838073,21.66084,5.76886393,526.1585,82.0908743,1277.63,82.01643508,-46.33376,29.67047019,1511.2501,102.1497359,984.98206,105.1988,-55.74572,27.27360046,2536.1755,123.428704,844.0719,88.36892055,-60.630524,26.2708743,-16.369627,2.411609424,25.04723,3.323103864,-0.011024135,33.27255609,-0.023307702,8.743347602,0.5136584,0.551435592,30.883972,4.556673232,8.191185,7.527219636,10.254579,11.73223921,4.520335,11.88946341,-11.847973,19.608355,-0.04312366,-0.012699219,0.3262833,10.416667,3.6041667,0.26122513,0.235476498,0.06472733,0.061810619,-30.226517
30.414707,3.402848216,16.954348,29.542915,60.67225,43.717903,231.43074,158.45224,83.6123,71.86433,0.6372777,0.947158161,0.001033966,0.5112394,2.7400305,2.7389965,9.338362,4.2641444,6.314542,3.8697882,0.35800084,1.051353518,20.276508,13.65920134,4.8184834,43.12111329,14.142051,16.14931593,-1.394541,165.1590515,0.04780784,1.416979446,1.405867,0.757931048,3.580688,18.52003736,6.462195,74.28427238,19.471258,9.007928735,525.3188,85.97665336,1138.7743,117.3157572,-60.809513,39.27933558,1582.6135,118.9482209,815.0555,172.6086628,-65.76033,35.43347457,2607.6294,128.2066331,833.3606,137.6912035,-67.256424,33.92272353,-11.92273,10.94155283,20.869738,6.606069001,0.06148572,0.608703896,-0.02276517,2.066887915,0.44852594,0.741104096,27.22005,9.935816279,3.5099204,33.43597091,17.441664,13.10436573,-3.2965283,42.84550183,-3.0702014,12.094086,0.06350098,-0.005072972,0.1083752,7.291667,2.7958336,0.31245732,0.242061301,0.12926467,0.169650309,-31.409262
29.157162,5.034190616,13.772019,28.191347,58.225445,44.453426,232.41039,189.3932,91.014496,76.848656,1.2034625,0.697636435,0.08558643,1.1070517,3.1134255,3.0278392,17.824917,7.927818,12.318812,7.1818438,0.9015773,0.86665495,22.811773,6.789027501,10.053215,12.0824167,10.012475,15.93974428,-4.457255,116.3179408,0.056610145,1.514402662,1.383455,0.847378299,3.2925549,20.69941286,3.6400433,61.08868735,22.797087,5.643280008,578.1174,85.76216855,1223.249,107.0803514,-44.472572,20.68035016,1605.9166,112.3055671,926.53784,122.6830376,-51.084595,17.62200556,2680.235,137.9774219,843.17615,120.8777145,-54.654594,17.20683049,-13.976696,4.340663614,23.617357,4.664158218,0.056811135,17.67456465,-0.025675701,0.66976343,0.97943175,0.83604503,27.045809,6.227248294,9.831425,10.27960813,9.38219,99.02011072,-5.4174533,67.77488032,-1.9635614,9.37294,0.041297786,-0.012126129,0.55381507,8.333334,3.3125,0.2959079,0.240507966,0.06440866,0.050238338,-22.885138
30.965273,3.292478035,0,30.980017,60.360672,60.360672,170.22762,111.415794,54.63538,42.521202,0.5273079,0.664213224,0.055513054,0.4501475,1.397294,1.341781,6.7487817,3.0382779,5.227543,3.2164814,0.23498212,0.851280629,27.133009,7.517408718,-9.665953,12.26906332,25.998518,8.311198753,7.542171,12.38780439,0.03638558,1.213859244,1.2120373,0.722019194,4.570512,33.13720768,6.130191,33.61305199,15.530497,5.016409343,594.6459,93.40939865,1199.6393,127.1656107,-68.446,40.24645372,1574.3395,145.9390608,941.935,121.4818315,-68.27247,37.47162881,2601.8757,183.412576,827.147,126.9404806,-70.824936,36.81922869,-8.647039,5.248942239,17.967426,4.05921867,0.06608922,0.703726944,-0.004681042,195.9143526,0.29087347,0.608546761,33.74783,6.889271372,-12.348968,10.8293105,26.399221,9.293309059,4.611199,209.2036951,-1.8477939,10.393122,0.019711649,0.013062038,0.10797438,9.375,2.879167,0.287406,0.241201631,0.131914,0.179760813,-34.87144
27.403927,4.955855002,0,27.504742,57.41845,57.41845,177.01053,119.59989,98.74126,71.99979,0.7623188,0.848150207,0.052366078,0.6386185,2.40647,2.354104,10.433942,4.930635,7.418672,4.7382765,0.582901,0.929177451,22.730413,8.713876147,6.420726,29.32482292,14.093726,10.08990957,3.0414093,96.20723901,0.044792056,1.285471113,1.3802856,0.859853118,3.0538769,5.158429445,2.92366,43.36815159,14.3654995,53.24545492,466.9706,67.5174361,1136.9905,128.4091187,-87.30525,42.05683458,1483.695,136.3453569,814.9579,166.8751988,-91.235535,39.17176053,2535.7334,188.0801214,778.3234,150.9936526,-92.24055,38.36292067,-13.3539715,4.933629107,21.709772,5.50241349,-0.010549163,117.5333309,-0.026530437,1.092958031,0.7291714,0.726033768,28.628548,7.388387187,2.078156,10392.38855,15.710738,15.63152327,-2.1912887,31.14488884,-15.891073,24.976643,-0.06572697,-0.012440677,0.38643518,8.333334,2.941667,0.22804238,0.189119668,0.17916334,0.206561345,-28.740063
32.07486,4.331269902,0,30.459114,61.503735,61.503735,216.30219,164.94766,111.6476,95.519646,0.6908936,0.897166113,0.001033966,0.56988215,2.5061972,2.5051632,9.909715,4.8246017,6.1546116,3.9680936,0.42894727,1.010699886,20.163843,21.01530107,3.2636409,40.60718078,15.907153,10.91692753,-0.30942,59.33751869,0.04555194,1.332644137,1.5006402,0.752614753,3.7756715,10.71227139,8.231259,24.49655752,19.334917,7.020988729,594.0929,114.2319745,1174.3738,130.4366762,-55.123413,40.14298363,1641.236,150.0833679,880.5932,145.8834806,-59.10972,35.65404776,2677.451,196.5643141,870.399,138.0918309,-60.321903,35.00669471,-11.023283,12.65221243,20.533525,6.024043186,0.060267746,0.832102124,-0.01711263,3.420058364,0.517039,0.727317832,25.836,9.407598641,2.7915397,175.9929372,19.47474,26.05801571,-1.0751781,14.52688887,1.1719551,9.636033,0.06373313,9.74E-05,0.124355875,7.291667,2.675,0.35432172,0.286325015,0.115169995,0.16871347,-30.21983
25.025213,8.635802286,0,23.858786,61.8005,61.8005,171.80704,113.128944,77.423416,56.112835,0.7312976,0.86103081,0.03981574,0.63043773,3.3730266,3.333211,9.153334,4.29117,6.2572474,3.732707,0.4430677,1.03664696,20.895521,10.35990221,3.7974443,18.4513672,7.767054,130.7768668,-2.8150673,29.67727958,0.056226686,1.204013344,1.5375652,0.830622412,0.9241013,18.2094027,0.23457254,40.13394967,16.266174,222.788282,557.8977,194.8104705,1077.1251,314.0290136,-72.4884,65.40124606,1514.9033,420.6018665,803.65924,248.5725745,-75.94711,57.41131821,2488.9084,669.3931887,742.3312,238.3358691,-78.72163,55.59299719,-9.895849,409.4943837,19.00656,7.957632343,0.08067869,0.651541314,-0.017255554,1.401069605,0.5599011,0.707449644,23.067677,12.99579396,1.4912708,32.90410929,7.9791994,45.81535477,-6.024809,58.64774611,-5.7514334,14.101321,0.026023734,-0.007709263,0.18148348,16.666668,2.6708336,0.25713944,0.232322956,0.21236466,0.279529441,-32.2464
24.385128,2.079341547,14.663301,24.023348,37.983395,23.320093,214.33281,146.57121,99.789635,92.06017,0.6084671,0.559154638,0.15881892,0.53021973,2.025445,1.866626,7.0548635,3.0240781,4.892832,2.7271688,0.2612952,0.634557228,21.621288,4.232399179,1.4543676,44.0782488,16.492435,7.467744767,-15.75984,6.063453951,0.06586507,1.464965102,1.6439246,0.731865589,0.8230492,20.5757755,2.4403193,134.4296833,18.347708,3.962761447,508.27484,98.02709163,1136.9326,81.74257749,-42.340164,28.07106284,1553.536,115.783692,738.58026,122.9494722,-48.87948,22.2874061,2598.572,129.6724688,644.276,106.4088381,-50.530216,22.19466176,-11.12875,2.75084643,19.837543,3.456270587,0.1023338,0.228174383,-0.019234993,0.672546503,0.28452232,0.589552312,24.960335,3.453345692,-0.6151991,119.7353627,17.35161,8.491657025,-16.774725,6.370550509,-4.0463037,10.277947,0.088197544,-0.016024815,0.17318346,8.333334,3.4875002,0.2549661,0.214314292,0.071986,0.053354374,-35.067
24.56821,3.253980884,13.026064,24.793709,37.86663,24.840567,234.16997,171.51706,66.81287,61.96585,1.6538522,0.740412257,0.114519395,1.4112164,4.260463,4.1459436,24.486465,11.270355,14.030546,9.059959,1.5697592,0.860848504,26.063108,6.502170484,7.198234,19.19577199,16.601105,8.298112696,2.689719,19.86362195,0.058811136,1.449812689,1.4416398,0.790383328,1.6971463,47.2588251,5.092241,31.55404035,19.360916,6.378686476,505.39316,78.60377067,1226.5465,79.10301371,-45.52158,21.25376544,1549.4222,101.3741508,905.6738,133.3673669,-55.74989,19.35707666,2573.179,119.846006,870.7958,124.5111576,-57.35945,18.22621357,-14.708932,3.883370248,22.85827,4.57537916,-0.002631496,544.0811348,-0.023951324,0.626045258,1.7206004,0.855537057,30.246649,5.236873495,6.1342483,19.5516057,16.910965,9.875052908,1.8374708,416.2970303,-6.3318224,13.147072,-0.034434106,-0.011738963,0.93494505,9.375,3.329167,0.30239037,0.263452054,0.06709933,0.055139515,-18.712372
26.610418,7.349757658,12.626271,26.630829,58.07443,45.44816,210.73625,162.3269,88.504456,76.3843,1.2771772,0.809879969,0.01976469,1.1186837,7.305094,7.285329,17.64398,9.377615,11.041466,7.3782916,0.993564,1.049063063,23.44318,5.713871333,-1.286611,3274.591019,16.69213,11.04250064,-1.7140596,22.5963416,0.06028881,1.501440453,1.3541161,0.752966866,1.8475125,641.8352781,5.4669,17.39504658,14.024545,9.681544894,553.3311,115.8342895,1193.3745,102.6865365,-55.290512,28.12381588,1580.157,127.3721355,899.5766,145.6352629,-57.38958,25.4226212,2595.6997,129.1879674,832.59973,162.905263,-59.30999,24.55075651,-10.740009,4.761740514,19.33689,4.132428101,0.00846031,67.73967811,-0.013073766,7.305884394,1.0631887,1.061925166,26.94732,5.270633488,-3.4153574,36.7587466,17.801826,11.50063702,-3.067083,64.10040216,-6.350754,13.703136,-0.018282816,-0.006181238,0.7270014,9.375,3.5916667,0.27398723,0.254100678,0.076837994,0.072513421,-24.260084
27.593008,4.342378831,14.760271,26.69484,58.95085,44.190582,306.40137,229.51273,136.3892,126.99252,2.2062724,0.692357252,0.005940981,2.183068,4.6669793,4.6610384,28.828966,14.288982,21.514706,12.753114,2.2395883,0.918726354,21.704851,9.245915906,13.404004,15.59382052,17.166077,7.983138838,-5.69826,194.4000651,0.061559223,1.465028026,1.2754776,0.939392333,3.2181215,12.03330956,4.9320197,14.1291939,23.564688,6.107915151,544.0969,78.93494144,1190.6343,104.4911126,-47.471466,25.26041028,1564.5236,118.2276683,859.42804,136.739286,-54.750275,21.49313351,2664.4517,125.8067991,755.25385,127.5245243,-58.040886,20.12672728,-14.460794,5.166812898,23.987267,6.06271818,0.029144287,10.30906136,-0.021399548,0.774122341,2.3055072,0.896936393,25.937809,7.422933236,13.155402,35.54992044,17.764809,9.746201683,-5.9595594,46.12335129,-0.590633,7.7702727,0.022437088,-0.008982115,2.076764,9.375,3.3750002,0.31046668,0.272702819,0.061831333,0.062344416,-14.643434
28.699566,2.665989662,16.467335,27.947836,56.04431,39.576977,291.55957,197.62646,107.41931,95.81442,1.8024515,0.783663805,0.001033966,1.7077476,4.1378655,4.1368318,28.720316,12.742741,16.184479,8.877684,1.6007591,0.883062307,19.061571,11.01662562,12.367023,6.233627105,18.496824,12.41324383,3.962895,54.38586731,0.04552505,1.522504251,1.1450356,1.0179524,4.8585477,14.1649291,6.295235,12.25173393,21.54688,6.044408916,526.97626,78.43802787,1143.0709,96.27884156,-58.77281,25.75173008,1591.0028,109.7773481,805.1971,116.8777494,-65.98808,22.40644977,2629.875,90.74681468,762.0245,123.3818234,-67.31673,21.6432886,-15.437339,4.812956736,24.313784,4.714507668,0.015272488,20.27043146,-0.01979842,1.048911653,1.9086914,0.732354977,25.266823,6.349276479,12.5508375,8.556264514,21.101805,8.253348876,2.4652276,65.59776813,-2.6915283,11.025547,-0.006252286,-0.000723011,0.63408923,7.291667,3.0458336,0.30167866,0.244609914,0.09417733,0.089522312,-15.804136
25.203878,3.38717412,0,25.041786,53.74413,53.74413,233.48923,176.70244,90.265015,80.15093,0.7611153,0.983822294,0.001033966,0.6633608,2.0184107,2.0173767,12.562104,5.6509433,8.443938,5.228701,0.5998623,1.176258247,19.578876,13.10378652,14.730039,6.482628033,16.23108,27.71254768,10.380767,6.138601489,0.066395536,1.403326851,1.5193111,1.046131539,2.8876832,19.84354471,7.1686625,19.22939045,26.036373,8.244666296,497.94363,72.0615827,1193.815,123.3957482,-76.82418,42.9007742,1564.9773,134.8557243,880.3389,158.8192651,-86.14941,38.46912426,2563.593,189.4210659,911.059,138.8084031,-87.5242,37.55463054,-17.618683,4.512557222,27.135765,4.772943647,0.007140783,25.12145444,-0.01820877,2.867242271,0.80395734,0.612015208,27.381922,6.045003459,17.221216,7.695450943,20.729027,10.37387698,10.045484,7.920012351,-5.8606157,13.8226795,0.000768592,-0.002122636,0.26609182,10.416667,3.1083336,0.24179132,0.213604737,0.15908065,0.207157426,-25.391026
30.32817,3.392465188,13.347816,29.728968,57.121513,43.773697,201.7914,153.9725,108.44583,92.09102,1.2541767,0.848772793,0.019144077,1.0775288,3.827629,3.808485,16.286413,7.732623,11.056843,6.2927423,0.9293649,0.988347084,25.792809,8.679107916,1.683729,20.07799092,2.1644409,18.61735579,-7.693462,29.44714337,0.042114273,1.568384985,1.3752992,0.928506999,4.727267,8.141181347,1.204573,24.70170289,21.14528,5.998465676,540.4771,80.03509607,1266.4095,107.1406181,-49.372437,40.5568715,1554.0758,129.2444979,940.79486,129.2029598,-54.829914,106.9067974,2606.923,136.0972927,864.604,134.9425023,-59.840767,35.04091636,-12.930363,4.318955506,23.601154,5.071947373,0.08528677,0.525094716,-0.027757226,6.937512655,1.1376079,0.828164355,32.62775,6.896758661,0.5008826,46.370139,2.8354845,20.12131419,-9.828727,21.67095713,-1.9047387,9.456121,0.04800333,-0.010158526,0.29848,8.333334,2.6791668,0.34947065,0.281180597,0.123036,0.153579621,-21.63891
35.968826,2.413165767,16.61866,35.29803,61.337017,44.718357,151.33379,117.17576,69.88397,59.53943,0.9224852,0.748578285,0.03609226,0.7726777,2.4306223,2.39453,12.96094,5.731917,9.592186,5.3851542,0.46425575,0.832746049,28.15436,5.749176599,-15.669142,7.391989542,16.421848,9.35741146,-6.9107637,98.4017154,0.028580608,1.537668197,1.1887157,0.788396675,6.478934,2.536451888,9.238465,8.7702482,15.690892,4.523818986,577.4943,85.03414643,1239.6289,101.6657503,-52.033806,32.89717337,1576.898,92.46949632,939.9101,132.1741764,-46.817383,26.48139457,2621.3364,102.2318095,923.23334,146.7423923,-49.91165,25.54448349,-7.026619,37.33223757,18.062859,3.667598603,0.08961459,0.332988924,-0.008791938,26.34834018,0.5346836,0.666945307,31.396704,5.414850313,-17.999762,7.659117862,16.646093,11.02728831,-9.391484,912.6737437,-2.3984468,12.044803,0.04892044,-0.000386859,0.16671588,8.333334,2.8625002,0.33505067,0.259482328,0.08039,0.102800851,-28.088974
34.3279,4.86730142,17.24209,34.587788,50.33552,33.09343,252.55647,178.38979,115.978264,116.20919,1.3256135,0.703193573,0.007690556,1.2420295,2.9749546,2.967264,20.835787,9.70787,15.092297,8.856661,1.0313039,0.820563703,20.46361,8.368406599,4.6864944,18.23692535,6.916688,83.31222017,-6.3175306,28.78956284,0.049310464,1.548491853,1.2736741,1.005636423,6.1912384,8.233378187,6.5489793,28.72526694,19.021034,272.1048545,558.3439,99.93104759,1207.4735,89.05178749,-60.96923,28.11266194,1602.1584,117.2563851,856.71564,125.4551891,-62.086838,21.26817848,2652.027,129.0785146,837.8768,164.4519862,-64.567924,20.71707009,-13.437907,3.899153246,22.49908,4.435634502,0.07719244,1.656453787,-0.025441185,0.765628654,1.1945642,0.696976397,25.794226,7.507208353,2.5376143,12.94770908,7.4658537,94.45808787,-8.964427,12.76826377,-2.7659726,9.920294,0.042589735,-0.013195162,0.5324519,9.375,3.6125002,0.2471738,0.211733217,0.074807234,0.06467375,-21.544926
